Date,Rate,High (est),Low (est)
1998-12-11,1.00005,0.0,0.0
1998-12-14,1.00001,1.0122,0.98795
1998-12-15,1.00001,0.0,0.0
1998-12-16,1.00001,0.0,0.0
1998-12-17,1.00001,0.0,0.0
1998-12-18,1.00001,0.0,0.0
1998-12-21,1.00001,0.0,0.0
1998-12-22,1.00001,0.0,0.0
1998-12-23,1.00001,0.0,0.0
1998-12-24,1.00001,0.0,0.0
1998-12-25,1.00001,0.0,0.0
1998-12-28,1.00001,0.0,0.0
1998-12-29,0.999539,0.0,0.0
1998-12-30,0.999539,0.0,0.0
1998-12-31,0.999539,0.0,0.0
1999-01-01,0.999539,0.0,0.0
1999-01-04,1.0,0.0,0.0
1999-01-05,1.0,0.0,0.0
1999-01-06,1.0,0.0,0.0
1999-01-07,1.0,0.0,0.0
1999-01-08,1.0,0.0,0.0
1999-01-11,1.0,0.0,0.0
1999-01-12,1.0,0.0,0.0
1999-01-13,1.0,0.0,0.0
1999-01-14,1.0,0.0,0.0
1999-01-15,1.0,0.0,0.0
1999-01-18,1.0,0.0,0.0
1999-01-19,1.0,0.0,0.0
1999-01-20,1.0,0.0,0.0
1999-01-21,1.0,0.0,0.0
1999-01-22,1.0,0.0,0.0
1999-01-25,1.0,0.0,0.0
1999-01-26,1.0,0.0,0.0
1999-01-27,1.0,0.0,0.0
1999-01-28,1.00219,1.0135,0.99101
1999-01-29,1.00219,0.0,0.0
1999-02-01,1.00219,0.0,0.0
1999-02-02,1.00219,0.0,0.0
1999-02-03,1.00219,0.0,0.0
1999-02-04,1.00104,1.0135,0.98876
1999-02-05,1.00104,0.0,0.0
1999-02-08,1.00104,0.0,0.0
1999-02-09,1.00104,0.0,0.0
1999-02-10,1.00104,0.0,0.0
1999-02-11,1.00104,0.0,0.0
1999-02-12,1.00104,0.0,0.0
1999-02-15,1.00104,0.0,0.0
1999-02-16,1.00104,0.0,0.0
1999-02-17,1.00104,0.0,0.0
1999-02-18,1.00104,0.0,0.0
1999-02-19,1.00104,0.0,0.0
1999-02-22,1.00104,0.0,0.0
1999-02-23,1.00104,0.0,0.0
1999-02-24,0.999762,0.0,0.0
1999-02-25,0.999762,0.0,0.0
1999-02-26,0.999762,0.0,0.0
1999-03-01,0.999762,0.0,0.0
1999-03-02,0.999762,0.0,0.0
1999-03-03,0.999762,0.0,0.0
1999-03-04,0.999762,0.0,0.0
1999-03-05,0.999762,0.0,0.0
1999-03-08,0.999762,0.0,0.0
1999-03-09,0.999762,0.0,0.0
1999-03-10,0.999762,0.0,0.0
1999-03-11,1.0,0.0,0.0
1999-03-12,1.0,0.0,0.0
1999-03-15,1.0,0.0,0.0
1999-03-16,1.0,0.0,0.0
1999-03-17,1.0,0.0,0.0
1999-03-18,1.0,0.0,0.0
1999-03-19,1.0,0.0,0.0
1999-03-22,1.0,0.0,0.0
1999-03-23,1.0,0.0,0.0
1999-03-24,1.0,0.0,0.0
1999-03-25,0.999805,1.0122,0.98754
1999-03-26,0.999805,0.0,0.0
1999-03-29,0.999805,0.0,0.0
1999-03-30,1.0,0.0,0.0
1999-03-31,1.0,0.0,0.0
1999-04-01,1.0,0.0,0.0
1999-04-02,1.0,0.0,0.0
1999-04-05,1.0,0.0,0.0
1999-04-06,1.0,0.0,0.0
1999-04-07,1.0,0.0,0.0
1999-04-08,1.0,0.0,0.0
1999-04-09,1.0,0.0,0.0
1999-04-12,1.0,0.0,0.0
1999-04-13,1.0,0.0,0.0
1999-04-14,1.0,0.0,0.0
1999-04-15,1.0,0.0,0.0
1999-04-16,1.0,0.0,0.0
1999-04-19,1.0,0.0,0.0
1999-04-20,1.0,0.0,0.0
1999-04-21,1.0,0.0,0.0
1999-04-22,1.0,0.0,0.0
1999-04-23,1.0,0.0,0.0
1999-04-26,1.0,0.0,0.0
1999-04-27,1.0,0.0,0.0
1999-04-28,1.0,0.0,0.0
1999-04-29,1.0,0.0,0.0
1999-04-30,1.0,0.0,0.0
1999-05-03,1.0,0.0,0.0
1999-05-04,1.0,0.0,0.0
1999-05-05,1.0,0.0,0.0
1999-05-06,1.0,0.0,0.0
1999-05-07,1.0,0.0,0.0
1999-05-10,1.0,0.0,0.0
1999-05-11,1.0,0.0,0.0
1999-05-12,1.0,0.0,0.0
1999-05-13,1.0,0.0,0.0
1999-05-14,1.0,0.0,0.0
1999-05-17,0.999936,1.0121,0.98788
1999-05-18,0.999936,0.0,0.0
1999-05-19,0.999936,0.0,0.0
1999-05-20,0.999936,0.0,0.0
1999-05-21,0.999936,0.0,0.0
1999-05-24,0.999936,0.0,0.0
1999-05-25,0.999936,0.0,0.0
1999-05-26,0.999936,0.0,0.0
1999-05-27,0.999936,0.0,0.0
1999-05-28,0.999936,0.0,0.0
1999-05-31,0.999936,0.0,0.0
1999-06-01,0.999936,0.0,0.0
1999-06-02,0.999936,0.0,0.0
1999-06-03,0.999936,0.0,0.0
1999-06-04,0.999936,0.0,0.0
1999-06-07,0.999936,0.0,0.0
1999-06-08,0.999936,0.0,0.0
1999-06-09,0.999936,0.0,0.0
1999-06-10,0.999936,0.0,0.0
1999-06-11,0.999936,0.0,0.0
1999-06-14,0.999936,0.0,0.0
1999-06-15,0.999936,0.0,0.0
1999-06-16,0.999936,0.0,0.0
1999-06-17,0.999936,0.0,0.0
1999-06-18,0.999936,0.0,0.0
1999-06-21,0.999936,0.0,0.0
1999-06-22,0.999936,0.0,0.0
1999-06-23,0.999936,0.0,0.0
1999-06-24,0.999936,0.0,0.0
1999-06-25,0.999936,0.0,0.0
1999-06-28,0.999936,0.0,0.0
1999-06-29,0.999936,0.0,0.0
1999-06-30,0.999936,0.0,0.0
1999-07-01,0.999936,0.0,0.0
1999-07-02,0.999936,0.0,0.0
1999-07-05,0.999936,0.0,0.0
1999-07-06,0.999936,0.0,0.0
1999-07-07,0.999936,0.0,0.0
1999-07-08,0.999936,0.0,0.0
1999-07-09,0.999936,0.0,0.0
1999-07-12,0.999936,0.0,0.0
1999-07-13,0.999936,0.0,0.0
1999-07-14,0.999936,0.0,0.0
1999-07-15,0.999936,0.0,0.0
1999-07-16,0.999936,0.0,0.0
1999-07-19,0.999936,0.0,0.0
1999-07-20,0.999936,0.0,0.0
1999-07-21,0.999936,0.0,0.0
1999-07-22,0.999936,0.0,0.0
1999-07-23,0.999936,0.0,0.0
1999-07-26,0.999936,0.0,0.0
1999-07-27,0.999936,0.0,0.0
1999-07-28,0.999936,0.0,0.0
1999-07-29,0.999936,0.0,0.0
1999-07-30,0.999936,0.0,0.0
1999-08-02,0.999936,0.0,0.0
1999-08-03,0.999936,0.0,0.0
1999-08-04,0.999936,0.0,0.0
1999-08-05,0.999936,0.0,0.0
1999-08-06,0.999936,0.0,0.0
1999-08-09,0.999936,0.0,0.0
1999-08-10,0.999936,0.0,0.0
1999-08-11,0.999936,0.0,0.0
1999-08-12,0.999936,0.0,0.0
1999-08-13,0.999936,0.0,0.0
1999-08-16,0.999936,0.0,0.0
1999-08-17,0.999936,0.0,0.0
1999-08-18,0.999936,0.0,0.0
1999-08-19,0.999936,0.0,0.0
1999-08-20,0.999936,0.0,0.0
1999-08-23,0.999936,0.0,0.0
1999-08-24,0.999936,0.0,0.0
1999-08-25,0.999936,0.0,0.0
1999-08-26,0.999936,0.0,0.0
1999-08-27,0.999936,0.0,0.0
1999-08-30,1.0,0.0,0.0
1999-08-31,1.0,0.0,0.0
1999-09-01,1.0,0.0,0.0
1999-09-02,0.999615,1.0117,0.98765
1999-09-03,0.999615,0.0,0.0
1999-09-06,0.999615,0.0,0.0
1999-09-07,0.999615,0.0,0.0
1999-09-08,0.999615,0.0,0.0
1999-09-09,0.999615,0.0,0.0
1999-09-10,0.999615,0.0,0.0
1999-09-13,0.999615,0.0,0.0
1999-09-14,0.999615,0.0,0.0
1999-09-15,0.999615,0.0,0.0
1999-09-16,0.999615,0.0,0.0
1999-09-17,0.999615,0.0,0.0
1999-09-20,0.999615,0.0,0.0
1999-09-21,0.999615,0.0,0.0
1999-09-22,0.999615,0.0,0.0
1999-09-23,0.999615,0.0,0.0
1999-09-24,0.999615,0.0,0.0
1999-09-27,0.999615,0.0,0.0
1999-09-28,0.999722,1.0119,0.98767
1999-09-29,0.999722,0.0,0.0
1999-09-30,0.999722,0.0,0.0
1999-10-01,0.999722,0.0,0.0
1999-10-04,0.999722,0.0,0.0
1999-10-05,0.999722,0.0,0.0
1999-10-06,0.999722,0.0,0.0
1999-10-07,0.999722,0.0,0.0
1999-10-08,0.999722,0.0,0.0
1999-10-11,0.999722,0.0,0.0
1999-10-12,0.999722,0.0,0.0
1999-10-13,0.999722,0.0,0.0
1999-10-14,0.999722,0.0,0.0
1999-10-15,0.999722,0.0,0.0
1999-10-18,0.999722,0.0,0.0
1999-10-19,0.999722,0.0,0.0
1999-10-20,0.999722,0.0,0.0
1999-10-21,0.999722,0.0,0.0
1999-10-22,0.999722,0.0,0.0
1999-10-25,0.999722,0.0,0.0
1999-10-26,0.999722,0.0,0.0
1999-10-27,0.999722,0.0,0.0
1999-10-28,0.999722,0.0,0.0
1999-10-29,0.999722,0.0,0.0
1999-11-01,0.999722,0.0,0.0
1999-11-02,0.999722,0.0,0.0
1999-11-03,0.999722,0.0,0.0
1999-11-04,0.999722,0.0,0.0
1999-11-05,0.999722,0.0,0.0
1999-11-08,0.999722,0.0,0.0
1999-11-09,0.999722,0.0,0.0
1999-11-10,0.999722,0.0,0.0
1999-11-11,0.999722,0.0,0.0
1999-11-12,0.999722,0.0,0.0
1999-11-15,0.999722,0.0,0.0
1999-11-16,0.999722,0.0,0.0
1999-11-17,0.999722,0.0,0.0
1999-11-18,0.999722,0.0,0.0
1999-11-19,0.999722,0.0,0.0
1999-11-22,0.999722,0.0,0.0
1999-11-23,0.999722,0.0,0.0
1999-11-24,0.999722,0.0,0.0
1999-11-25,0.999722,0.0,0.0
1999-11-26,0.999722,0.0,0.0
1999-11-29,0.999722,0.0,0.0
1999-11-30,0.999722,0.0,0.0
1999-12-01,0.999722,0.0,0.0
1999-12-02,0.999722,0.0,0.0
1999-12-03,0.999722,0.0,0.0
1999-12-06,0.999722,0.0,0.0
1999-12-07,0.999722,0.0,0.0
1999-12-08,0.999722,0.0,0.0
1999-12-09,0.999713,1.0109,0.98864
1999-12-10,0.999713,0.0,0.0
1999-12-13,0.999713,0.0,0.0
1999-12-14,0.999713,0.0,0.0
1999-12-15,0.999713,0.0,0.0
1999-12-16,0.999713,0.0,0.0
1999-12-17,0.999713,0.0,0.0
1999-12-20,0.999713,0.0,0.0
1999-12-21,0.999713,0.0,0.0
1999-12-22,0.999713,0.0,0.0
1999-12-23,0.999713,0.0,0.0
1999-12-24,0.999713,0.0,0.0
1999-12-27,0.999713,0.0,0.0
1999-12-28,0.999793,1.012,0.98774
1999-12-29,0.999838,0.0,0.0
1999-12-30,0.999864,1.0121,0.98781
1999-12-31,0.999864,0.0,0.0
2000-01-03,0.999864,0.0,0.0
2000-01-04,0.999864,0.0,0.0
2000-01-05,0.999864,0.0,0.0
2000-01-06,0.999864,0.0,0.0
2000-01-07,0.999713,1.0109,0.98864
2000-01-10,0.999793,1.012,0.98774
2000-01-11,0.999793,0.0,0.0
2000-01-12,0.999793,0.0,0.0
2000-01-13,0.999838,0.0,0.0
2000-01-14,0.9995,0.0,0.0
2000-01-17,0.999686,1.0119,0.98763
2000-01-18,0.999686,0.0,0.0
2000-01-19,0.999838,0.0,0.0
2000-01-20,0.999838,0.0,0.0
2000-01-21,0.999609,1.0115,0.98785
2000-01-24,0.999758,1.012,0.9877
2000-01-25,0.999838,0.0,0.0
2000-01-26,0.999838,0.0,0.0
2000-01-27,0.999838,0.0,0.0
2000-01-28,1.0,0.0,0.0
2000-01-31,0.999877,0.0,0.0
2000-02-01,0.999877,0.0,0.0
2000-02-02,0.999877,0.0,0.0
2000-02-03,0.999877,0.0,0.0
2000-02-04,0.999543,1.0117,0.98758
2000-02-07,0.999647,0.0,0.0
2000-02-08,0.999647,0.0,0.0
2000-02-09,0.999647,0.0,0.0
2000-02-10,0.999647,0.0,0.0
2000-02-11,0.995836,1.0083,0.98355
2000-02-14,0.997465,0.0,0.0
2000-02-15,0.997465,0.0,0.0
2000-02-16,0.997465,0.0,0.0
2000-02-17,0.997465,0.0,0.0
2000-02-18,0.9995,0.0,0.0
2000-02-21,0.999609,0.0,0.0
2000-02-22,0.999864,1.0121,0.98781
2000-02-23,0.999838,0.0,0.0
2000-02-24,0.999838,0.0,0.0
2000-02-25,0.999543,1.0117,0.98758
2000-02-28,0.999722,1.0119,0.98767
2000-02-29,0.999722,0.0,0.0
2000-03-01,0.999838,0.0,0.0
2000-03-02,0.999838,0.0,0.0
2000-03-03,0.999609,1.0115,0.98785
2000-03-06,0.999758,1.012,0.9877
2000-03-07,0.999758,0.0,0.0
2000-03-08,0.999758,0.0,0.0
2000-03-09,0.999758,0.0,0.0
2000-03-10,0.999645,1.0115,0.98789
2000-03-13,0.999685,0.0,0.0
2000-03-14,0.999685,0.0,0.0
2000-03-15,0.999685,0.0,0.0
2000-03-16,0.999685,0.0,0.0
2000-03-17,0.999609,1.0115,0.98785
2000-03-20,0.999685,0.0,0.0
2000-03-21,0.999685,0.0,0.0
2000-03-22,0.999864,1.0121,0.98781
2000-03-23,0.999838,0.0,0.0
2000-03-24,0.999609,1.0115,0.98785
2000-03-27,0.999758,1.012,0.9877
2000-03-28,0.999758,0.0,0.0
2000-03-29,0.999758,0.0,0.0
2000-03-30,0.999758,0.0,0.0
2000-03-31,0.999645,1.0115,0.98789
2000-04-03,0.999685,0.0,0.0
2000-04-04,0.999685,0.0,0.0
2000-04-05,0.999685,0.0,0.0
2000-04-06,0.999685,0.0,0.0
2000-04-07,0.999543,1.0117,0.98758
2000-04-10,0.999647,0.0,0.0
2000-04-11,0.999647,0.0,0.0
2000-04-12,0.999647,0.0,0.0
2000-04-13,0.999647,0.0,0.0
2000-04-14,0.999609,1.0115,0.98785
2000-04-17,0.999758,1.012,0.9877
2000-04-18,0.999758,0.0,0.0
2000-04-19,0.999386,1.0115,0.98742
2000-04-20,0.999386,0.0,0.0
2000-04-21,0.999386,0.0,0.0
2000-04-24,0.999532,0.0,0.0
2000-04-25,0.999532,0.0,0.0
2000-04-26,0.999532,0.0,0.0
2000-04-27,0.999532,0.0,0.0
2000-04-28,0.9995,0.0,0.0
2000-05-01,0.9995,0.0,0.0
2000-05-02,0.999609,0.0,0.0
2000-05-03,0.999609,0.0,0.0
2000-05-04,0.999609,0.0,0.0
2000-05-05,0.999543,1.0117,0.98758
2000-05-08,0.999647,0.0,0.0
2000-05-09,0.999647,0.0,0.0
2000-05-10,0.999647,0.0,0.0
2000-05-11,0.999647,0.0,0.0
2000-05-12,0.999543,1.0117,0.98758
2000-05-15,0.999647,0.0,0.0
2000-05-16,0.999647,0.0,0.0
2000-05-17,0.999647,0.0,0.0
2000-05-18,0.999647,0.0,0.0
2000-05-19,0.999609,1.0115,0.98785
2000-05-22,0.999685,0.0,0.0
2000-05-23,0.999685,0.0,0.0
2000-05-24,0.999685,0.0,0.0
2000-05-25,0.999685,0.0,0.0
2000-05-26,0.9995,0.0,0.0
2000-05-29,0.999686,1.0119,0.98763
2000-05-30,0.999686,0.0,0.0
2000-05-31,0.999686,0.0,0.0
2000-06-01,0.999838,0.0,0.0
2000-06-02,0.999609,1.0115,0.98785
2000-06-05,0.999685,0.0,0.0
2000-06-06,0.999685,0.0,0.0
2000-06-07,0.999685,0.0,0.0
2000-06-08,0.999685,0.0,0.0
2000-06-09,0.999685,0.0,0.0
2000-06-12,0.999685,0.0,0.0
2000-06-13,0.999685,0.0,0.0
2000-06-14,0.999685,0.0,0.0
2000-06-15,0.999685,0.0,0.0
2000-06-16,0.999436,0.0,0.0
2000-06-19,0.999436,0.0,0.0
2000-06-20,0.99957,0.0,0.0
2000-06-21,0.99957,0.0,0.0
2000-06-22,0.99957,0.0,0.0
2000-06-23,0.999609,1.0115,0.98785
2000-06-26,0.999685,0.0,0.0
2000-06-27,0.999685,0.0,0.0
2000-06-28,0.999685,0.0,0.0
2000-06-29,0.999685,0.0,0.0
2000-06-30,0.999543,1.0117,0.98758
2000-07-03,0.999525,1.0107,0.98846
2000-07-04,0.999723,0.0,0.0
2000-07-05,0.999723,0.0,0.0
2000-07-06,0.999723,0.0,0.0
2000-07-07,0.999609,1.0115,0.98785
2000-07-10,0.999685,0.0,0.0
2000-07-11,0.999685,0.0,0.0
2000-07-12,0.999685,0.0,0.0
2000-07-13,0.999685,0.0,0.0
2000-07-14,0.999543,1.0117,0.98758
2000-07-17,0.999647,0.0,0.0
2000-07-18,0.999647,0.0,0.0
2000-07-19,0.999647,0.0,0.0
2000-07-20,0.999647,0.0,0.0
2000-07-21,0.999543,1.0117,0.98758
2000-07-24,0.999647,0.0,0.0
2000-07-25,0.999647,0.0,0.0
2000-07-26,0.999647,0.0,0.0
2000-07-27,0.999647,0.0,0.0
2000-07-28,0.999609,1.0115,0.98785
2000-07-31,0.999685,0.0,0.0
2000-08-01,0.999685,0.0,0.0
2000-08-02,0.999685,0.0,0.0
2000-08-03,0.999685,0.0,0.0
2000-08-04,0.999609,1.0115,0.98785
2000-08-07,0.999685,0.0,0.0
2000-08-08,0.999864,1.0121,0.98781
2000-08-09,0.999838,0.0,0.0
2000-08-10,0.999838,0.0,0.0
2000-08-11,0.999609,1.0115,0.98785
2000-08-14,0.999685,0.0,0.0
2000-08-15,0.999685,0.0,0.0
2000-08-16,0.999685,0.0,0.0
2000-08-17,0.999685,0.0,0.0
2000-08-18,0.9995,0.0,0.0
2000-08-21,0.9995,0.0,0.0
2000-08-22,0.999609,0.0,0.0
2000-08-23,0.999609,0.0,0.0
2000-08-24,0.999609,0.0,0.0
2000-08-25,0.999543,1.0117,0.98758
2000-08-28,0.999647,0.0,0.0
2000-08-29,0.999647,0.0,0.0
2000-08-30,0.999647,0.0,0.0
2000-08-31,0.999647,0.0,0.0
2000-09-01,0.999436,0.0,0.0
2000-09-04,0.99957,0.0,0.0
2000-09-05,0.99957,0.0,0.0
2000-09-06,0.99957,0.0,0.0
2000-09-07,0.99957,0.0,0.0
2000-09-08,0.999543,1.0117,0.98758
2000-09-11,0.999647,0.0,0.0
2000-09-12,0.999647,0.0,0.0
2000-09-13,0.999647,0.0,0.0
2000-09-14,0.999647,0.0,0.0
2000-09-15,0.999543,1.0117,0.98758
2000-09-18,0.999647,0.0,0.0
2000-09-19,0.999647,0.0,0.0
2000-09-20,0.999647,0.0,0.0
2000-09-21,0.999647,0.0,0.0
2000-09-22,0.999543,1.0117,0.98758
2000-09-25,0.999647,0.0,0.0
2000-09-26,0.999647,0.0,0.0
2000-09-27,0.999647,0.0,0.0
2000-09-28,1.0,0.0,0.0
2000-09-29,1.0,0.0,0.0
2000-10-02,0.999877,0.0,0.0
2000-10-03,0.999877,0.0,0.0
2000-10-04,0.999877,0.0,0.0
2000-10-05,0.999877,0.0,0.0
2000-10-06,0.999436,0.0,0.0
2000-10-09,0.99957,0.0,0.0
2000-10-10,0.99957,0.0,0.0
2000-10-11,0.99957,0.0,0.0
2000-10-12,0.99957,0.0,0.0
2000-10-13,0.999436,0.0,0.0
2000-10-16,0.999436,0.0,0.0
2000-10-17,0.99957,0.0,0.0
2000-10-18,0.99957,0.0,0.0
2000-10-19,0.99957,0.0,0.0
2000-10-20,0.999543,1.0117,0.98758
2000-10-23,0.999647,0.0,0.0
2000-10-24,0.999647,0.0,0.0
2000-10-25,0.999647,0.0,0.0
2000-10-26,0.999647,0.0,0.0
2000-10-27,0.999543,1.0117,0.98758
2000-10-30,0.999647,0.0,0.0
2000-10-31,0.999647,0.0,0.0
2000-11-01,0.999647,0.0,0.0
2000-11-02,0.999647,0.0,0.0
2000-11-03,0.999314,0.0,0.0
2000-11-06,0.999314,0.0,0.0
2000-11-07,0.999454,1.0119,0.98719
2000-11-08,0.999454,0.0,0.0
2000-11-09,0.999638,1.0108,0.98857
2000-11-10,0.99942,0.0,0.0
2000-11-13,0.999609,0.0,0.0
2000-11-14,0.999609,0.0,0.0
2000-11-15,0.999609,0.0,0.0
2000-11-16,0.999609,0.0,0.0
2000-11-17,0.999543,1.0117,0.98758
2000-11-20,0.999647,0.0,0.0
2000-11-21,0.999647,0.0,0.0
2000-11-22,0.999675,1.0109,0.98861
2000-11-23,0.999358,0.0,0.0
2000-11-24,0.999358,0.0,0.0
2000-11-27,0.99957,0.0,0.0
2000-11-28,0.99957,0.0,0.0
2000-11-29,0.99957,0.0,0.0
2000-11-30,0.99957,0.0,0.0
2000-12-01,0.999543,1.0117,0.98758
2000-12-04,0.999647,0.0,0.0
2000-12-05,0.999647,0.0,0.0
2000-12-06,0.999735,1.0122,0.98747
2000-12-07,0.999735,0.0,0.0
2000-12-08,0.999735,0.0,0.0
2000-12-11,0.999735,0.0,0.0
2000-12-12,0.999735,0.0,0.0
2000-12-13,0.999735,0.0,0.0
2000-12-14,0.999638,1.0108,0.98857
2000-12-15,0.999171,0.0,0.0
2000-12-18,0.999337,1.0105,0.98827
2000-12-19,0.999665,1.0121,0.9874
2000-12-20,0.999665,0.0,0.0
2000-12-21,0.999665,0.0,0.0
2000-12-22,0.99921,0.0,0.0
2000-12-25,0.99921,0.0,0.0
2000-12-26,0.999419,1.0118,0.98716
2000-12-27,0.999419,0.0,0.0
2000-12-28,0.99886,1.0111,0.98673
2000-12-29,0.99886,0.0,0.0
2001-01-01,0.99886,0.0,0.0
2001-01-02,0.999243,1.0117,0.98699
2001-01-03,0.999243,0.0,0.0
2001-01-04,0.999762,0.0,0.0
2001-01-05,0.9995,0.0,0.0
2001-01-08,0.999609,0.0,0.0
2001-01-09,0.999609,0.0,0.0
2001-01-10,0.999609,0.0,0.0
2001-01-11,0.999609,0.0,0.0
2001-01-12,0.999436,0.0,0.0
2001-01-15,0.99957,0.0,0.0
2001-01-16,0.99957,0.0,0.0
2001-01-17,0.99957,0.0,0.0
2001-01-18,0.99957,0.0,0.0
2001-01-19,0.999609,1.0115,0.98785
2001-01-22,0.999685,0.0,0.0
2001-01-23,0.999685,0.0,0.0
2001-01-24,0.999685,0.0,0.0
2001-01-25,0.999685,0.0,0.0
2001-01-26,0.999609,1.0115,0.98785
2001-01-29,0.999685,0.0,0.0
2001-01-30,0.999864,1.0121,0.98781
2001-01-31,0.999864,0.0,0.0
2001-02-01,0.999864,0.0,0.0
2001-02-02,0.999645,1.0115,0.98789
2001-02-05,0.999758,1.012,0.9877
2001-02-06,0.999758,0.0,0.0
2001-02-07,0.999758,0.0,0.0
2001-02-08,0.999758,0.0,0.0
2001-02-09,0.999713,1.0109,0.98864
2001-02-12,0.999793,1.012,0.98774
2001-02-13,0.999793,0.0,0.0
2001-02-14,0.999793,0.0,0.0
2001-02-15,0.999793,0.0,0.0
2001-02-16,0.999645,1.0115,0.98789
2001-02-19,0.999758,1.012,0.9877
2001-02-20,0.999758,0.0,0.0
2001-02-21,0.999758,0.0,0.0
2001-02-22,0.999758,0.0,0.0
2001-02-23,0.999713,1.0109,0.98864
2001-02-26,0.999793,1.012,0.98774
2001-02-27,0.999793,0.0,0.0
2001-02-28,0.999793,0.0,0.0
2001-03-01,0.999793,0.0,0.0
2001-03-02,0.999713,1.0109,0.98864
2001-03-05,0.999793,1.012,0.98774
2001-03-06,0.999793,0.0,0.0
2001-03-07,0.999793,0.0,0.0
2001-03-08,0.999793,0.0,0.0
2001-03-09,0.999713,1.0109,0.98864
2001-03-12,0.999793,1.012,0.98774
2001-03-13,0.999793,0.0,0.0
2001-03-14,0.999838,0.0,0.0
2001-03-15,0.999864,1.0121,0.98781
2001-03-16,1.00022,1.0124,0.98822
2001-03-19,1.00046,1.0123,0.98879
2001-03-20,1.00011,1.0123,0.98805
2001-03-21,0.99977,1.0122,0.98751
2001-03-22,0.999762,0.0,0.0
2001-03-23,0.99935,1.0115,0.98739
2001-03-26,0.999532,0.0,0.0
2001-03-27,0.999735,1.0122,0.98747
2001-03-28,0.999762,0.0,0.0
2001-03-29,0.999675,1.0109,0.98861
2001-03-30,0.998905,1.0105,0.98746
2001-04-02,0.998905,0.0,0.0
2001-04-03,0.999278,1.0117,0.98702
2001-04-04,0.999638,1.0108,0.98857
2001-04-05,0.999723,0.0,0.0
2001-04-06,0.999609,1.0115,0.98785
2001-04-09,0.999685,0.0,0.0
2001-04-10,0.999685,0.0,0.0
2001-04-11,0.999314,0.0,0.0
2001-04-12,0.999314,0.0,0.0
2001-04-13,0.999314,0.0,0.0
2001-04-16,0.999454,1.0119,0.98719
2001-04-17,0.999762,0.0,0.0
2001-04-18,0.999864,1.0121,0.98781
2001-04-19,0.999838,0.0,0.0
2001-04-20,0.9995,0.0,0.0
2001-04-23,0.999559,1.012,0.9873
2001-04-24,0.999762,0.0,0.0
2001-04-25,0.999762,0.0,0.0
2001-04-26,0.999735,1.0122,0.98747
2001-04-27,0.99946,0.0,0.0
2001-04-30,0.999559,1.012,0.9873
2001-05-01,0.999559,0.0,0.0
2001-05-02,0.999559,0.0,0.0
2001-05-03,0.999559,0.0,0.0
2001-05-04,0.999315,1.0114,0.98735
2001-05-07,0.999532,0.0,0.0
2001-05-08,0.999532,0.0,0.0
2001-05-09,0.999532,0.0,0.0
2001-05-10,0.999532,0.0,0.0
2001-05-11,0.99935,1.0115,0.98739
2001-05-14,0.999489,1.0119,0.98723
2001-05-15,0.999762,0.0,0.0
2001-05-16,0.999762,0.0,0.0
2001-05-17,0.999762,0.0,0.0
2001-05-18,0.999609,1.0115,0.98785
2001-05-21,0.999758,1.012,0.9877
2001-05-22,0.999758,0.0,0.0
2001-05-23,0.999758,0.0,0.0
2001-05-24,0.999579,1.0117,0.98761
2001-05-25,0.999579,0.0,0.0
2001-05-28,0.999722,1.0119,0.98767
2001-05-29,0.999722,0.0,0.0
2001-05-30,1.0,0.0,0.0
2001-05-31,1.0,0.0,0.0
2001-06-01,0.999615,1.0117,0.98765
2001-06-04,0.999647,0.0,0.0
2001-06-05,0.999864,1.0121,0.98781
2001-06-06,0.999864,0.0,0.0
2001-06-07,0.999864,0.0,0.0
2001-06-08,0.99977,1.0122,0.98751
2001-06-11,0.999829,1.012,0.98777
2001-06-12,0.999829,0.0,0.0
2001-06-13,0.999829,0.0,0.0
2001-06-14,0.999829,0.0,0.0
2001-06-15,0.999645,1.0115,0.98789
2001-06-18,0.999645,0.0,0.0
2001-06-19,0.999758,1.012,0.9877
2001-06-20,0.999838,0.0,0.0
2001-06-21,0.999838,0.0,0.0
2001-06-22,0.999609,1.0115,0.98785
2001-06-25,0.999758,1.012,0.9877
2001-06-26,0.999758,0.0,0.0
2001-06-27,0.999758,0.0,0.0
2001-06-28,0.999758,0.0,0.0
2001-06-29,0.999713,1.0109,0.98864
2001-07-02,0.999723,0.0,0.0
2001-07-03,0.999735,1.0122,0.98747
2001-07-04,0.999829,1.012,0.98777
2001-07-05,0.999838,0.0,0.0
2001-07-06,0.999609,1.0115,0.98785
2001-07-09,0.999609,0.0,0.0
2001-07-10,0.999685,0.0,0.0
2001-07-11,0.999735,1.0122,0.98747
2001-07-12,0.999507,1.0116,0.98754
2001-07-13,0.99902,1.0107,0.98751
2001-07-16,0.999299,1.0105,0.98823
2001-07-17,0.999665,1.0121,0.9874
2001-07-18,0.999397,0.0,0.0
2001-07-19,0.99945,1.0106,0.98838
2001-07-20,0.999043,0.0,0.0
2001-07-23,0.999262,1.0104,0.9882
2001-07-24,0.999262,0.0,0.0
2001-07-25,0.999262,0.0,0.0
2001-07-26,0.999472,1.0116,0.98751
2001-07-27,0.998716,1.0098,0.98776
2001-07-30,0.999208,1.0116,0.98695
2001-07-31,0.999638,1.0108,0.98857
2001-08-01,0.999472,1.0116,0.98751
2001-08-02,0.999647,0.0,0.0
